Var1,Var2,Var3
8.65371665693702,8.39358818591587,9.40358237571174
9.16109769844282,8.90757683206772,9.45931234510464
9.66847873994863,9.42085401196775,9.51467600912151
10.1758597814544,9.93275281761348,9.58594745063538
10.6832408229602,10.4435551974451,9.67455590783661
10.8543236633264,10.6156193093401,9.70770042412087
11.4494184500136,11.2143847870915,9.82184489694483
12.2990954360368,12.0701677779406,9.9722969563435
13.14877242206,12.9265376827931,10.1083937456577
14.2109412454717,13.9966758341305,10.2748999729588
15.5895961142212,15.3845310110719,10.4994159216495
17.2669905883611,17.0723356183138,10.7756427393618
19.4378553210264,19.2561739463381,11.1238660036836
21.6087200536917,21.4392136878499,11.4642442119867
21.7086473266529,21.5396807270672,11.4797417972038
21.7369612721153,21.5463582589959,11.8059176784232
21.7652752175778,21.5530367716168,12.1321827311024
21.8060905612717,21.5626694661898,12.6026735200514
21.8569316609461,21.5746872013382,13.1890051240773
21.9077727606205,21.5867405494375,13.7756123860216
21.9586138602949,21.5988483644191,14.3624529400427
22.0094549599693,21.6110310170856,14.9494676703821
22.079547047366,21.6279925613486,15.7588768537584
22.17770707076,21.6521686314027,16.8921481617466
22.3088277664558,21.6854631501015,18.4040041846116
22.4828449462451,21.7319390395501,20.4028209827298
22.7253823734127,21.8023206735953,23.1613821727474
23.0214797222074,21.8991979028758,26.4594435761445
23.3175770710022,22.0103258640633,29.6478203447267
23.613674419797,22.1377945749227,32.6897168739378
23.9097717685917,22.2832218381113,35.550816725854
24.2058691173865,22.4477527842354,38.2010224083262
24.5019664661813,22.6320889815905,40.6153592039015
24.8668002454034,22.8868275987347,43.23617976497
25.2316340246256,23.1717334461372,45.446678303538
25.5964678038477,23.4858320035626,47.2349968830014
26.0424001010587,23.9067412673122,48.8493226448025
26.4883323982697,24.3646703871637,49.8562628527513
27.0343021519296,24.96793702043,50.3294691114856
27.6922406712715,25.7433501034184,49.9420359939026
28.3501791906134,26.5553781224282,48.7142270650001
29.0081177099553,27.3861646351228,46.896624764374
29.6660562292972,28.2194269333108,44.7428154182052
30.3239947486391,29.0415364371833,42.4884611162614
30.981933267981,29.8421358319921,40.3357654380309
31.6398717873229,30.6143781718716,38.4434013274171
32.2978103066648,31.3548474116484,36.9216675476408
32.9557488260067,32.0632239298158,35.8323115629549
33.6136873453486,32.7417658586632,35.192202656521
34.2716258646905,33.3946791090137,34.9798864117466
34.9295643840324,34.0274450411853,35.143998529593
35.8296605599943,34.8728077514935,35.8276646310855
36.7297567359563,35.7069993352343,36.8660583545776
37.6298529119183,36.5429882208224,38.0528593812293
38.5299490878802,37.3906804809697,39.2065289245698
39.4300452638422,38.2561466356487,40.190485975366
40.3301414398042,39.1416258258459,40.9221190807298
41.2302376157661,40.046075858752,41.3721696265986
42.1303337917281,40.9660564360599,41.5568126460952
43.2615318155995,42.1361431269509,41.4992037581071
44.6245404752486,43.5535730050733,41.1828871598547
45.9875491348977,44.9672255414365,40.7951762845097
47.3505577945468,46.3684920739051,40.5083949616948
48.713566454196,47.7547062441793,40.4152431026402
50.0765751138451,49.1281889836991,40.5261159578689
51.4395837734942,50.4941390502289,40.7903339595647
53.4031452330292,52.4609771059826,41.263010125792
55.3667066925643,54.434549237104,41.6948396355441
57.3302681520994,56.4183711244876,41.9852432235033
59.2938296116345,58.40986937686,42.133387940636
61.2573910711695,60.4037162940398,42.2032631676104
63.8727078986129,63.0553743522515,42.3061387527373
66.4880247260562,65.7007810219111,42.4791787702225
67.9823429439918,67.2099464017163,42.6131411755828
70.7108628211141,69.9654889844075,42.8705555785235
74.5129856970096,73.8086786306368,43.1751430288099
78.3151085729051,77.6550719079993,43.4011364462516
83.0041524881716,82.3983111220041,43.6310951011224
89.466998300546,88.9317376660484,43.9394400452481
95.9298441129203,95.4625466964884,44.2216462476002
105.184583236388,104.812643862922,44.5358616900817
114.256038561331,113.973524443501,44.7639504530454
114.316828172884,114.07099007807,44.2292711210821
114.377617784437,114.168411537351,43.6941574368413
114.469621577594,114.315632982538,42.883723688275
114.561625370752,114.462407866935,42.0733610134157
114.653629163909,114.608509352835,41.2643275475498
114.775001896522,114.799812308826,40.2022391096649
115.033868067235,115.200155321885,37.9820848469579
115.405385716158,115.751345538508,34.9822385847785
115.776903365082,116.269665847113,32.304099702912
116.148421014005,116.750988772537,30.0531448527019
116.519938662928,117.1941193625,28.301431417623
116.891456311852,117.600533020331,27.081230246803
117.262973960775,117.973846090763,26.3866256917383
117.634491609698,118.31922502434,26.1791997660829
118.006009258622,118.642801797336,26.3955196641794
118.377526907545,118.951127329926,26.9551676807159
118.749044556468,119.25068708514,27.7685788088709
119.120562205392,119.547498020048,28.7442030801824
119.492079854315,119.846799259454,29.7946530406384
119.863597503238,120.152841333816,30.8416118638371
120.235115152162,120.468771823279,31.8193871759448
120.606632801085,120.796609431787,32.6770981911259
120.978150450008,121.137294132548,33.3795726421366
121.433228354505,121.571883135149,34.0007482878354
121.888306259001,122.023839211561,34.3558029137697
122.343384163498,122.490264098439,34.4628014452472
122.952421432177,123.129925613406,34.2945276052774
123.561458700856,123.779490147182,33.872863825463
124.170495969535,124.430510003581,33.3247326580635
124.779533238215,125.07624827229,32.7672152144444
125.388570506894,125.712366828744,32.2915036518894
125.997607775573,126.337051348776,31.954614148268
126.606645044252,126.950704915618,31.7784231687223
127.215682312932,127.555364542373,31.7544672335455
128.043388953327,128.36869289173,31.9006475882022
129.04600732767,129.350350617403,32.2166997886455
130.048625702014,130.336509792151,32.5405041371668
131.051244076357,131.332137477941,32.7610836658845
132.0538624507,132.337306849836,32.8390071773532
133.056480825044,133.348695920089,32.7976361916214
134.39009090124,134.695519893026,32.6675435222119
135.723700977437,136.038534082128,32.5531630760832
137.057311053634,137.375428066724,32.5187576176005
138.390921129831,138.707935850522,32.5625517279606
140.123441735244,140.438286986245,32.6597291196203
141.855962340658,142.171431959251,32.7334167442309
143.39132839447,143.710275699829,32.7537987410917
145.485015708242,145.810062825216,32.743399648282
148.731365794447,149.063317272542,32.7439859012896
151.977715880652,152.313941443674,32.7818665274269
155.224065966857,155.564478978071,32.8267177912781
160.325855749128,160.674463852487,32.864845992317
166.152913715756,166.51065480131,32.8932394356682
171.979971682384,172.345750324895,32.9247041220044
172.52661822761,172.893089796338,32.9280098210623
172.599733029688,172.925557614952,33.5387655389114
172.672847831766,172.958035019924,34.1498195880046
172.806225430681,173.017365518829,35.2652735186789
172.939603029597,173.076890792618,36.3814883262959
173.072980628512,173.136737781218,37.4980459938855
173.206358227427,173.197041061189,38.6143411847928
173.391144384339,173.28161605342,40.1587772399948
173.728343544007,173.440145532345,42.9611043156343
174.316957113768,173.734582189398,47.7481388752287
174.905570683529,174.056785889125,52.3259174220604
175.49418425329,174.412590712588,56.5941209505694
176.082797823052,174.806130940004,60.4610876437457
176.671411392813,175.239762617381,63.8524938562953
177.260024962574,175.714206504713,66.7152007759423
177.848638532335,176.228741985099,69.0181530139399
178.55822868201,176.899152797368,71.0393425632506
179.267818831685,177.61939816245,72.2574765091391
180.128434725094,178.549038008823,72.7452081411051
181.162575391037,179.727939401891,72.1097709441413
182.196716056979,180.951407596135,70.4322907532846
183.230856722922,182.194623375552,68.0656589149087
184.264997388865,183.435466281756,65.3618925201604
185.299138054808,184.656184061956,62.6387017536337
186.33327872075,185.844256956334,60.1558399187109
187.367419386693,186.99259001945,58.1014937350239
188.401560052636,188.099156864125,56.5880387798543
189.435700718579,189.166233961248,55.655756553488
190.469841384521,190.19937475771,55.2826426524789
191.503982050464,191.206269082731,55.3982267069504
192.9586818451,192.596920634746,56.1572777074459
194.413381639735,193.975790913763,57.3456687719049
195.86808143437,195.361703486083,58.6542657083434
197.322781229006,196.767790908421,59.8275282289054
198.777481023641,198.200482384682,60.6953198791543
200.232180818276,199.66000239925,61.1817578787226
201.686880612912,201.141844682651,61.2954396882197
203.141580407547,202.638708473937,61.1073628762438
205.285663432569,204.853451911554,60.5369625806429
207.429746457592,207.063028089683,59.8745566093498
209.573829482615,209.255430656016,59.3626793624829
211.717912507637,211.427729367048,59.1201155081466
213.86199553266,213.584327737031,59.1411318813809
216.006078557682,215.733278129954,59.3357022494194
218.871885398458,218.60773329915,59.6482352125851
219.12144356656,218.858508533716,59.6708822176234
219.12144356659,218.858508533746,59.6708822176217
221.987250407366,221.738547243777,59.4831126070079
224.853057248142,224.614355029685,59.3230055945919
227.718864088918,227.484916144185,59.2279552444967
231.241352806783,231.008892399273,59.1763988089974
237.145321340827,236.909656360719,59.2023588584065
238.223840400375,237.987012918854,59.2197397876102
242.272513878304,242.033173823604,59.2654176954045
249.573705697503,249.334452995683,59.2776696816388
256.874897516701,256.63723846582,59.253877247848
268.791718139409,268.553730044026,59.2516200140761
281.931162573962,281.691889492596,59.2707230179926
295.070607008515,294.831004121364,59.2783955014923
303.92106257314,303.681528783651,59.2774545514817
304.080347134176,303.774051176831,60.2789769954458
304.239631695211,303.866602553872,61.2804708381827
304.494966847947,304.015147236397,62.8855817350339
304.750302000683,304.164085453439,64.489838364122
305.005637153418,304.313647894811,66.0923444761028
305.260972306154,304.46407192633,67.6918609607799
305.678773182183,304.712759561351,70.2976549406432
306.635989139175,305.29946071387,76.1610040627656
307.814434923294,306.063092603607,83.0514591455852
308.992880707413,306.882853260877,89.4055605779951
310.171326491532,307.767220811923,95.0440429026193
311.349772275651,308.720649599935,99.8258964805467
312.52821805977,309.743809138905,103.659978232566
313.706663843889,310.834115363618,106.506933437311
314.885109628008,311.986329754405,108.37567602163
316.299373949173,313.439633084946,109.409862898629
317.713638270339,314.956182606215,109.266390917254
319.127902591504,316.519504328226,108.142537232455
320.902464099735,318.519568366488,105.725421180563
322.677025607967,320.53627914881,102.588114779212
324.451587116198,322.543523589693,99.1664924245958
326.226148624429,324.520943865952,95.8415513355149
328.00071013266,326.454947907835,92.9117007918205
329.775271640891,328.33872213506,90.579933543134
331.549833149122,330.17156591161,88.9529199114821
333.324394657353,331.957771749558,88.0494916699186
335.098956165585,333.705248573779,87.8158485979984
337.462332252067,335.991840495619,88.3282999794048
339.825708338549,338.252709297374,89.497748427178
342.189084425031,340.510221190059,90.9810074879852
344.552460511513,342.782005357332,92.4670908749673
346.915836597995,345.079200839256,93.7190216853159
349.279212684476,347.406223284807,94.5939533056844
351.642588770958,349.76167504298,95.0434045154262
354.00596485744,352.139966165515,95.0983287191406
357.253163244824,355.428674392446,94.7185964652544
361.218040076172,359.451872826862,93.9201662891224
365.18291690752,363.461696449484,93.1399150288129
369.147793738868,367.446096676892,92.6586790173246
373.112670570216,371.406245422688,92.5553687525627
377.077547401564,375.351856160876,92.7438877641913
382.561429397102,380.808118139792,93.1513007030284
388.04531139264,386.276886073474,93.4617790406838
393.529193388178,391.761923937383,93.5353100008513
399.013075383716,397.256316852354,93.4209374113831
406.493028965117,404.748238790412,93.2233819716743
413.972982546517,412.230451277217,93.1400241230975
417.034540748857,415.289868998603,93.1540732142406
423.402631503998,421.652409258317,93.2277237762554
434.311437953427,432.556932485616,93.3129875055403
445.220244402856,443.467484023489,93.3066522046701
456.129050852285,454.378929345806,93.2641500394004
476.129938775188,474.379390877905,93.2581331610538
496.130826698091,494.378387366979,93.2864925616673
518.753522333235,517.000683037806,93.2971760847528
530.148018924575,528.395378197222,93.2943908800843
530.594952229471,528.776888362625,94.2765740035929
531.041885534368,529.158643935896,95.2581983911415
531.657221608338,529.685216865415,96.606419100994
532.272557682307,530.213567592641,97.9468035324334
532.887893756277,530.744442814542,99.2732005416997
534.048339937064,531.755192173357,101.704048068525
535.96618333422,533.460274329513,105.396990604928
537.884026731376,535.214845839166,108.54610532169
539.801870128532,537.023255942995,111.011009004954
541.719713525687,538.884861819279,112.717467156371
543.637556922843,540.794720632849,113.662777757259
545.555400319999,542.744772469221,113.906727639167
548.049968383864,545.323277477542,113.376904944102
551.214554332102,548.629489170216,111.785106175403
554.37914028034,551.94076863764,109.702236034732
557.543726228578,555.226672956475,107.672005579921
560.708312176816,558.469616461848,106.086441165994
563.872898125054,561.665218259067,105.145840122406
567.037484073292,564.81974010497,104.868650686282
570.20207002153,567.946028522219,105.135535039371
574.327410100088,572.005848686729,105.939685404145
578.452750178645,576.070622504043,106.887357498528
582.578090257203,580.157318560924,107.643413605601
586.703430335761,584.271016611955,108.034875274598
590.828770414318,588.4069184384,108.054395404887
594.954110492876,592.554859023066,107.811557138452
601.280014626631,598.913353346375,107.320496394541
607.605918760387,605.255945149529,106.965854327227
613.931822894143,611.579361930655,106.895588241096
620.257727027899,617.89218890495,107.042492354101
628.734162803815,626.354183214941,107.281900424388
637.210598579732,634.827541255929,107.386776335035
645.687034355648,643.309627896619,107.335190823506
656.338563880036,653.967824392039,107.224969075193
662.685023655719,660.315281996714,107.189067026036
674.053383232916,671.680583979967,107.216783834762
690.920120482662,688.543601942454,107.28067183529
711.84373272044,709.467445598813,107.289984971521
737.214695363522,734.839179188568,107.2754638448
763.722096309751,761.345427703271,107.287996842417
790.22949725598,787.851523271166,107.308757407062
795.222028386862,792.843894060546,107.311947047008
795.552161790065,793.246938373609,106.217567016776
795.882295193268,793.649767776169,105.123622397815
796.371663029727,794.245884880128,103.505229082284
796.861030866187,794.840081666122,101.8948637221
797.350398702646,795.431500608746,100.299206297771
798.151096690507,796.39088236788,97.7457613256314
799.594114133763,798.086295143442,93.4443698070976
801.03713157702,799.731794555228,89.6666813028986
802.480149020276,801.321673730425,86.5660307397781
803.923166463532,802.854863223106,84.2396066321226
805.366183906789,804.334506480951,82.7192362483032
806.809201350045,805.767030404507,81.975905941834
808.575059802571,807.469819776039,81.992093532586
810.832377752572,809.594320598908,83.1450590395997
813.089695702573,811.691456193175,85.1215094057056
815.347013652574,813.792841181239,87.4143213455596
817.604331602575,815.922033876814,89.5866279385081
819.861649552577,818.092586840604,91.3247277369118
822.118967502578,820.308271334878,92.4585011431691
824.376285452579,822.564822554151,92.9540410834312
826.63360340258,824.852541290228,92.8864060386724
829.41227426673,827.691911890873,92.268615949464
832.190945130881,830.538001821678,91.3446221741799
834.969615995032,833.37384443898,90.4066115500115
837.748286859182,836.189388759327,89.6696515631032
840.526957723333,838.981912652635,89.2444418165428
843.305628587484,841.754628964739,89.1410162634128
846.748065950151,845.173382821669,89.3449662479202
851.65486319107,850.04145542093,89.8840585767545
856.561660431989,854.922563060914,90.3649395008938
861.468457672908,859.825130801551,90.558542492534
866.375254913827,864.74331341465,90.4715441034409
871.282052154746,869.665268782215,90.2548224392393
877.595404933528,875.989093224266,90.0462754257268
883.90875771231,882.300865836589,90.0112241349285
890.222110491091,888.606537828244,90.105089785435
899.305278904459,897.682822132148,90.2303562074366
903.765265020127,902.142575656577,90.254745673605
911.749621377068,910.130022692556,90.2237054774577
925.299211896388,923.682476558513,90.1696873556898
938.848802415707,937.230506687691,90.1792663837608
955.441179593757,953.820463434405,90.2185728118098
977.14982692041,975.528628681283,90.2321288219918
998.858474247064,997.237079638111,90.233800464564
1012.30850165339,1010.68646157514,90.2415931038786
1012.24925116269,1010.78434140631,87.8845525488208
1012.19000067198,1010.8821999142,85.527531257635
1012.10094366227,1011.02916527201,81.9849158200338
1012.01188665256,1011.1758645615,78.4426653292434
1011.92282964285,1011.32212662137,74.901181610112
1011.83377263313,1011.46776323252,71.3610527777621
1011.74471562342,1011.6125810249,67.8230516438896
1011.61057910828,1011.82867493917,62.500699243202
1011.40931927936,1012.14703820219,54.5385980105942
1011.14333001748,1012.55401791522,44.0846872328081
1011.03860354803,1012.70900172875,40.0000000000102
1011.038603548,1012.70900172879,39.9999999988472
1010.91782779785,1012.8818611112,35.321094636545
1010.79705204769,1013.04974693986,30.6736165274993
1010.67627629754,1013.21235366153,26.0621064536588
1010.55550054738,1013.36939320979,21.4910903868837
1010.43472479723,1013.5224191113,16.9503133642981
1010.2197388982,1013.78121633623,8.97669904149612
1010.00475299917,1014.020749145,1.16638817263807
1009.90612875474,1014.12377624541,-2.3561483195539
1009.80750451032,1014.22219799345,-5.8358088413005
1009.7088802659,1014.31592551916,-9.27049355631026
1009.5166965742,1014.48468144001,-15.824701439477
1009.21284857098,1014.71280814498,-25.7813422998762
1008.83712153758,1014.92712659637,-37.3405340811035
1008.52908116786,1015.04551996472,-46.1480179866011
1008.22104079813,1015.11119880838,-54.3040286766148
1007.98691859652,1015.12564645524,-60.0478792499945
1007.7527963949,1015.10949619324,-65.3837301056492
1007.56826024493,1015.07534017216,-69.2964881313088
1007.4983783033,1015.05748855058,-70.7100463588883
1007.45831773148,1015.0460239181,-71.5033144185751
1007.42664048862,1015.03631614578,-72.121743402787
1007.39496324576,1015.02604048135,-72.7323549880231
1007.33698811787,1015.00576874024,-73.8295749274365
1007.10666290229,1014.90677396242,-77.9271999316615
1006.76561028187,1014.70721531468,-83.2240384495152
1006.42455766145,1014.44654868713,-87.6008745119527
1006.04238507159,1014.08584570008,-91.4242924066316
1005.66021248173,1013.65734828597,-94.1320720908794
1005.18492347108,1013.03913387862,-96.0159769605611
1004.61112354819,1012.18297872869,-96.2571499686183
1004.0373236253,1011.22632365336,-94.4912891271174
1003.38274847639,1010.04271759418,-90.399538382191
1002.72817332747,1008.79154345841,-84.5087929336629
1002.07359817856,1007.50491914335,-77.2851945833193
1001.5450480357,1006.45912746471,-70.7741926995725
1001.01649789284,1005.42408171908,-63.9367730277586
1000.48794774998,1004.41218016572,-56.9953500427286
999.959397607126,1003.43381694104,-50.1509468515769
999.430847464268,1002.49741662689,-43.5815091687554
998.90229732141,1001.60940608404,-37.4394265935225
998.373747178552,1000.77423153868,-31.8498205701103
997.845197035694,999.994433492493,-26.9098202162989
997.316646892835,999.270770220098,-22.6887321642074
996.788096749977,998.602379077917,-19.2289773035997
996.259546607119,997.986966234668,-16.5476760475712
995.730996464261,997.421016390883,-14.6387681072377
995.202446321403,996.900014625396,-13.4755530837715
994.673896178545,996.41867302905,-13.0135389300359
994.145346035687,995.971155405523,-13.1934884416947
993.616795892828,995.551294055408,-13.9445596780482
993.08824574997,995.152793487732,-15.1874442580625
992.559695607112,994.769416790126,-16.8374173631687
992.031145464254,994.395151303154,-18.8072245306798
991.502595321395,994.024351157508,-21.009742485824
990.974045178537,993.651855119638,-23.3603639060856
990.445495035679,993.27307903023,-25.7790687414906
989.916944892821,992.88408289261,-28.1921571698079
989.388394749963,992.481613360078,-30.5336311313703
988.859844607104,992.063122971687,-32.7462223985356
988.331294464246,991.626767987829,-34.7820750736998
987.802744321388,991.171387076469,-36.6030991141163
987.27419417853,990.69646339755,-38.1810188373901
986.617305058138,990.079243762222,-39.775206420091
985.960415937746,989.433388174729,-40.951613122635
985.303526817354,988.761171891066,-41.7131968256653
984.489192169884,987.896380974121,-42.1165597265642
983.674857522414,987.00304706535,-41.9828443473469
982.584285597704,985.776850724316,-41.1392675455367
981.493713672994,984.531757107216,-39.7449262221304
980.614671943271,983.525075890585,-38.3800607592813
979.735630213548,982.52479161332,-36.9521580695314
978.856588483824,981.53683917884,-35.5747149720238
977.977546754101,980.565256930505,-34.338518282901
977.098505024378,979.612263434671,-33.3095305160466
976.219463294655,978.678394854892,-32.5281833368284
975.340421564931,977.762733266151,-32.0105244644426
974.278202158811,976.677227915603,-31.7246858595192
973.21598275269,975.609958489664,-31.7684641675304
971.823367724463,974.227459312992,-32.1965761456702
970.430752696235,972.853001890786,-32.8899990215566
969.038137668008,971.475499766967,-33.6708776458398
967.64552263978,970.086930472939,-34.3874240757871
966.252907611553,968.683020481674,-34.9334314221442
964.860292583325,967.263101784146,-35.2555526707324
963.467677555098,965.829390718901,-35.3500243245006
962.075062526871,964.385951592902,-35.2518536418373
960.08225365102,962.314063061175,-34.912434050449
958.089444775169,960.243969175546,-34.4869027838001
956.096635899318,958.183508924674,-34.1234086473532
954.103827023467,956.135632058598,-33.9086477709672
952.111018147616,954.098872403668,-33.8595046180069
950.118209271765,952.069056374045,-33.938109883685
947.194476199122,949.092900064453,-34.13233633779
946.611279480625,948.49922358054,-34.1775282970141
945.193113545902,947.053808734561,-34.2645510253446
942.304408780519,944.103253207218,-34.336655589783
939.415704015136,941.147237444101,-34.2910699364933
935.866631882452,937.515418709641,-34.1663441212367
932.317559749767,933.888778835771,-34.0585225784753
928.768487617083,930.268850712797,-34.0174287877213
925.219415484399,926.653450990965,-34.029985142523
919.873281982267,921.209393002438,-34.0522205057932
914.527148480135,915.766122928547,-34.0326549232848
909.181014978002,910.325242746627,-33.9801186034665
901.495460513163,902.511759839985,-33.9200774807413
893.809906048324,894.707326437921,-33.8899324803218
883.805264469209,884.557826170701,-33.856706523146
880.91405730786,881.626634474626,-33.8451871428922
880.899203471036,881.56003570171,-33.0819643537163
880.884349634213,881.493446343306,-32.3183986934949
880.860277519055,881.385595994249,-31.0802267218263
880.836205403897,881.277888560289,-29.8412727132872
880.812133288739,881.170415725262,-28.601787268704
880.788061173581,881.063276641513,-27.3621369176282
880.758850909757,880.933870946084,-25.8584173528486
880.716137069604,880.746198114148,-23.6629932109023
880.650519874138,880.462599312554,-20.3077945857781
880.561023884942,880.087603512056,-15.7939849471495
880.471527895747,879.729171334467,-11.3903502622426
880.382031906551,879.390384833504,-7.14384049073627
880.320099001926,879.168648000888,-4.31848943979498
880.2581660973,878.958276066277,-1.60549864056012
880.219246558973,878.832104712641,0.0367342530358874
880.180327020646,878.710754162402,1.62609258563954
880.141407482319,878.594309100748,3.15980413357648
